group	fill
1	#9A8FC8
2	#9F95CB
3	#A59CCE
4	#ABA2D1
5	#B1A8D5
6	#B7AFD8
7	#BDB5DB
8	#C3BCDE
9	#C9C2E2
10	#CFC9E5
11	#D5CFE8
12	#DBD6EB
13	#E1DDEF
14	#E7E3F2
15	#EDEAF5
16	#F3F1F8
17	#F9F8FC
18	#FFFEFF
19	#FFF9F7
20	#FFF3EF
21	#FFEDE7
22	#FFE7DF
23	#FFE1D7
24	#FFDBCF
25	#FFD5C7
26	#FFCFBF
27	#FFC9B7
28	#FFC3AF
29	#FFBDA7
30	#FFB79F
31	#968CC6
32	#9C92C9
33	#A299CD
34	#A89FD0
35	#AEA5D3
36	#B4ACD6
37	#BAB2DA
38	#C0B8DD
39	#C6BFE0
40	#CCC5E3
41	#D2CCE7
42	#D8D3EA
43	#DED9ED
44	#E4E0F0
45	#EAE7F3
46	#F0EDF7
47	#F6F4FA
48	#FCFBFD
49	#FFFCFC
50	#FFF6F3
51	#FFF0EB
52	#FFEAE3
53	#FFE4DB
54	#FFDED3
55	#FFD8CB
56	#FFD2C3
57	#FFCCBB
58	#FFC6B3
59	#FFC0AB
60	#FFBAA3
61	#9389C4
62	#998FC8
63	#9F95CB
64	#A59CCE
65	#ABA2D1
66	#B1A8D5
67	#B7AFD8
68	#BDB5DB
69	#C3BCDE
70	#C9C2E2
71	#CFC9E5
72	#D5CFE8
73	#DBD6EB
74	#E1DDEF
75	#E7E3F2
76	#EDEAF5
77	#F3F1F8
78	#F9F8FC
79	#FFFEFF
80	#FFF9F7
81	#FFF3EF
82	#FFEDE7
83	#FFE7DF
84	#FFE1D7
85	#FFDBCF
86	#FFD5C7
87	#FFCFBF
88	#FFC9B7
89	#FFC3AF
90	#FFBDA7
91	#9086C3
92	#968CC6
93	#9C92C9
94	#A298CD
95	#A89FD0
96	#AEA5D3
97	#B4ABD6
98	#BAB2DA
99	#C0B8DD
100	#C6BFE0
101	#CCC5E3
102	#D2CCE6
103	#D8D3EA
104	#DED9ED
105	#E4E0F0
106	#EAE7F3
107	#F0EDF7
108	#F6F4FA
109	#FBFBFD
110	#FFFDFC
111	#FFF7F3
112	#FFF0EB
113	#FFEAE3
114	#FFE4DB
115	#FFDED3
116	#FFD8CB
117	#FFD2C3
118	#FFCCBB
119	#FFC6B3
120	#FFC0AB
121	#8D83C1
122	#9389C4
123	#998FC8
124	#9F95CB
125	#A59CCE
126	#ABA2D1
127	#B1A8D5
128	#B7AFD8
129	#BDB5DB
130	#C3BCDE
131	#C9C2E2
132	#CFC9E5
133	#D5CFE8
134	#DBD6EB
135	#E1DDEF
136	#E7E3F2
137	#EDEAF5
138	#F3F1F8
139	#F8F8FB
140	#FEFEFF
141	#FFFAF7
142	#FFF4EF
143	#FFEEE7
144	#FFE7DF
145	#FFE1D7
146	#FFDBCF
147	#FFD5C7
148	#FFCFBF
149	#FFC9B7
150	#FFC3AF
151	#8A80C0
152	#9086C3
153	#968CC6
154	#9C92C9
155	#A298CD
156	#A89FD0
157	#AEA5D3
158	#B4ABD6
159	#BAB2DA
160	#C0B8DD
161	#C6BFE0
162	#CCC5E3
163	#D2CCE6
164	#D8D2EA
165	#DED9ED
166	#E4E0F0
167	#EAE7F3
168	#F0EDF7
169	#F5F4FA
170	#FBFBFD
171	#FFFDFC
172	#FFF7F3
173	#FFF1EB
174	#FFEBE3
175	#FFE5DB
176	#FFDED3
177	#FFD8CB
178	#FFD2C3
179	#FFCCBB
180	#FFC6B3
181	#877DBE
182	#8D83C1
183	#9389C4
184	#998FC8
185	#9F95CB
186	#A59CCE
187	#ABA2D1
188	#B1A8D5
189	#B7AFD8
190	#BDB5DB
191	#C3BBDE
192	#C9C2E2
193	#CFC9E5
194	#D5CFE8
195	#DBD6EB
196	#E1DCEF
197	#E7E3F2
198	#EDEAF5
199	#F2F1F8
200	#F8F7FB
201	#FEFEFF
202	#FFFAF8
203	#FFF4EF
204	#FFEEE7
205	#FFE8DF
206	#FFE2D7
207	#FFDBCF
208	#FFD5C7
209	#FFCFBF
210	#FFC9B7
211	#847ABC
212	#8A80BF
213	#9086C3
214	#968CC6
215	#9C92C9
216	#A298CD
217	#A89FD0
218	#AEA5D3
219	#B4ABD6
220	#BAB2D9
221	#C0B8DD
222	#C6BFE0
223	#CCC5E3
224	#D2CCE6
225	#D8D2EA
226	#DED9ED
227	#E4E0F0
228	#EAE6F3
229	#EFEDF7
230	#F5F4FA
231	#FBFBFD
232	#FFFDFC
233	#FFF7F3
234	#FFF1EB
235	#FFEBE3
236	#FFE5DB
237	#FFDFD3
238	#FFD8CB
239	#FFD2C3
240	#FFCCBB
241	#8177BB
242	#877DBE
243	#8D83C1
244	#9389C4
245	#998FC8
246	#9F95CB
247	#A59BCE
248	#ABA2D1
249	#B1A8D5
250	#B7AFD8
251	#BDB5DB
252	#C3BBDE
253	#C9C2E2
254	#CFC9E5
255	#D5CFE8
256	#DBD6EB
257	#E1DCEF
258	#E7E3F2
259	#ECEAF5
260	#F2F1F8
261	#F8F7FB
262	#FEFEFF
263	#FFFAF8
264	#FFF4EF
265	#FFEEE7
266	#FFE8DF
267	#FFE2D7
268	#FFDCCF
269	#FFD5C7
270	#FFCFBF
271	#7E74B9
272	#847ABC
273	#8A80BF
274	#9086C3
275	#968CC6
276	#9C92C9
277	#A298CC
278	#A89FD0
279	#AEA5D3
280	#B4ABD6
281	#BAB2D9
282	#C0B8DD
283	#C6BFE0
284	#CCC5E3
285	#D2CCE6
286	#D8D2EA
287	#DED9ED
288	#E4E0F0
289	#E9E6F3
290	#EFEDF7
291	#F5F4FA
292	#FBFBFD
293	#FFFDFC
294	#FFF7F4
295	#FFF1EB
296	#FFEBE3
297	#FFE5DB
298	#FFDFD3
299	#FFD9CB
300	#FFD2C3
301	#7B71B7
302	#8177BB
303	#877DBE
304	#8D83C1
305	#9389C4
306	#998FC8
307	#9F95CB
308	#A59BCE
309	#ABA2D1
310	#B1A8D5
311	#B7AED8
312	#BDB5DB
313	#C3BBDE
314	#C9C2E2
315	#CFC8E5
316	#D5CFE8
317	#DBD6EB
318	#E1DCEE
319	#E6E3F2
320	#ECEAF5
321	#F2F1F8
322	#F8F7FB
323	#FEFEFF
324	#FFFAF8
325	#FFF4EF
326	#FFEEE7
327	#FFE8DF
328	#FFE2D7
329	#FFDCCF
330	#FFD6C7
331	#786EB6
332	#7E73B9
333	#847ABC
334	#8A80BF
335	#9086C3
336	#968CC6
337	#9C92C9
338	#A298CC
339	#A89FD0
340	#AEA5D3
341	#B4ABD6
342	#BAB2D9
343	#C0B8DD
344	#C6BFE0
345	#CCC5E3
346	#D2CCE6
347	#D8D2EA
348	#DED9ED
349	#E3E0F0
350	#E9E6F3
351	#EFEDF7
352	#F5F4FA
353	#FBFBFD
354	#FFFDFC
355	#FFF7F4
356	#FFF1EB
357	#FFEBE3
358	#FFE5DB
359	#FFDFD3
360	#FFD9CB
361	#756BB4
362	#7B70B7
363	#8176BB
364	#877CBE
365	#8D83C1
366	#9389C4
367	#998FC8
368	#9F95CB
369	#A59BCE
370	#ABA2D1
371	#B1A8D5
372	#B7AED8
373	#BDB5DB
374	#C3BBDE
375	#C9C2E2
376	#CFC8E5
377	#D5CFE8
